tos1a
matlab


2016-03-25 18:43:48
"P","I","D","c_fan","c_led","c_lamp","ctrltyp","in_sw","out_sw","t_sim","s_rate","input","scifun"
0.8,2.95,0,20,0,50,"NO",3,1,15,100,30,"y1=u1"
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
29.00,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.49,5.78,0.05,6.7099,0.00,0.0000
