tos1a
openloop
20
50
2016-04-04 18:23:29
"c_fan","c_led","c_lamp","t_sim","s_rate"
30,50,0,20,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
===
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
256.00,28.01,0.0000,26.83,0.0000,0.00,0.0000,4.11,0.0000,0.01,0.00,0.00,0.0000,0.00,0.0000
